agency_name_web_scraped_list,placeId,placeId_1,placeId_2,placeId_3,placeId_4,placeId_5,placeId_6,placeId_7,placeId_8,placeId_9,placeId_10,placeId_11,placeId_12,placeId_13,placeId_14,placeId_15,placeId_16,placeId_17,placeId_18,placeId_19,placeId_20
Ukiah Valley Primary Care,ChIJxyAdXIllgYARbhAickxh09I,ChIJxyAdXIllgYARbhAickxh09I,ChIJSX2vcvoH0VQRwJCPPANkUY0,ChIJ7dnuzPpkgYARXgyJOad2XnE,ChIJmfNuUSZlgYARzKK77BJRUno,ChIJeZzUPXllgYARyITi8-BE1mM,,,,,,,,,,,,,,,
Uinversity of Wa MC,ChIJEU9wSOwUkFQRxUjYrb-PTJE,ChIJEU9wSOwUkFQRxUjYrb-PTJE,ChIJEU9wSOwUkFQRwj3Ie3r66L0,ChIJI1Wxyk0RkFQRyQVF43TiAgs,ChIJX9qDiesUkFQRyHeZBAvA0Kw,ChIJIUX7Mt1skFQRt8PHyCkIAS4,ChIJjZ5AeOwUkFQRLS-DF-SBf78,ChIJAX3mCLhqkFQRGBRcQY1G9Gw,ChIJdxsRYWERkFQRMaMp3clrG80,ChIJTy829bpbkFQR0-5oenQ0Uho,ChIJjZ5AeOwUkFQRX4_nMKNpk4k,ChIJgRSHytxrkFQR-UEehM07lI4,ChIJ1XIJAapukFQRhCXqfuL7QAY,ChIJyZAfHY0UkFQRiDI6e94dQmQ,ChIJXd39eIgUkFQRsj7TLLbEqXA,ChIJEU9wSOwUkFQRr4net2GBJhQ,ChIJtZRBUPQUkFQRZdmRDl51ZMk,ChIJ6zWFnZIUkFQRoyu4AXksdGs,ChIJAQDAmrpbkFQRql3ih87HQGQ,ChIJmW1DeygMkFQRsHZT62yJi9o,ChIJjxyNwQkUkFQRklzZ-Bku24c
Uinta County Veterans,ChIJb8lQGxt5UYcRauuf_S3zaH0,ChIJb8lQGxt5UYcRauuf_S3zaH0,ChIJY4VlCVt4UYcR3meKd3227H4,ChIJ7z4tdPl4UYcRYlnhZL2RXYU,ChIJVVWVbxt5UYcRsto7OJ5yaR0,ChIJp_3unIl5UYcR9jhstYBzYiE,ChIJ5asgcBt5UYcR28yK-9XpD10,ChIJsfwspHuqUYcRAKrkbl_lx5Y,ChIJ5asgcBt5UYcRLfRJ0J4BO3M,ChIJ5asgcBt5UYcRrGQiGLRciZQ,ChIJ7z4tdPl4UYcRFHdFlCUJuak,ChIJkzgNoRp5UYcR7YnOeb5vaHI,ChIJ_Y_o9hp5UYcRtrNe2ogTxhY,ChIJ1aYibxp5UYcRbZ_zckD0cJU,,,,,,,
UGM Crisis Center for Women and Children,ChIJG_RuDJoYnlQRCqTUzmrl-Rg,ChIJG_RuDJoYnlQRCqTUzmrl-Rg,,,,,,,,,,,,,,,,,,,
UCSF Radiology Mount Zion,ChIJZ2CoKLaAhYART9xmEvqGyzY,ChIJZ2CoKLaAhYART9xmEvqGyzY,,,,,,,,,,,,,,,,,,,
UCSF Pediatric Cardiology Heart Transpla,ChIJLSWrfVeHhYARTl_JYlg2CqM,ChIJLSWrfVeHhYARTl_JYlg2CqM,ChIJBYYCg8h_j4ARZPUk-ywOBNg,ChIJi_LKqyV_j4ARsnJdv6vzRuQ,ChIJN-MXyr5_hYARaRsrvH32c_I,ChIJA30mQ1eHhYARaZf6lDPxPSU,ChIJH6MLwQp-hYARHNi6RxyN3Ug,ChIJv2mXrhxRkIARojCLRqSv-_0,,,,,,,,,,,,,
UCSF Nancy Friend Pritzker Psychiatry Building,ChIJseTkkU1_j4ARR1xKsa7xIMw,ChIJseTkkU1_j4ARR1xKsa7xIMw,,,,,,,,,,,,,,,,,,,
UCSF Helen Diller Family Comprehensive Cancer Center,ChIJmUP2ZMV_j4ARnGqDd10AUwk,ChIJmUP2ZMV_j4ARnGqDd10AUwk,ChIJZ2CoKLaAhYARI8LI3w7Tzi8,ChIJV1kTJLaAhYARArfqRj3Zab4,,,,,,,,,,,,,,,,,
UCSF Gynecologic Oncology Clinic,ChIJiUNbVRL3MhURErJY8XbdbYI,ChIJiUNbVRL3MhURErJY8XbdbYI,ChIJZ2CoKLaAhYARc5-PbjfBAjw,ChIJKeZdO7qbhYAR6gu2WHlPocs,ChIJTQMM7sGBhYARDk4zLuVIEhA,,,,,,,,,,,,,,,,
UCSF Dermatology Clinic at Mount Zion,ChIJSeiP5smAhYARqfdqxdNVugs,ChIJSeiP5smAhYARqfdqxdNVugs,,,,,,,,,,,,,,,,,,,
UCSF Dental Center,ChIJ531k2VmHhYARsyz6ye6k4nY,ChIJ531k2VmHhYARsyz6ye6k4nY,ChIJ0dIxYUp-j4ARRy3EYMgBNyY,ChIJ80MN2VmHhYAREjs5IiS9_tQ,,,,,,,,,,,,,,,,,
UCSF Cancer Center Colorectal Surgical Program UCSF Mission Bay Campus,ChIJ5S87A7aAhYARtD_-Pkv-Cbs,ChIJ5S87A7aAhYARtD_-Pkv-Cbs,,,,,,,,,,,,,,,,,,,
UCSF Benioff Children's Hospital Oakland,ChIJH6MLwQp-hYAREF-jlarFMzc,ChIJH6MLwQp-hYAREF-jlarFMzc,ChIJH6MLwQp-hYARL0JncAV0TT4,ChIJfyx2v-B9hYARO1CxZGp-oCg,ChIJt02M0Ap-hYARODRX9E3OQqs,ChIJH6MLwQp-hYARMOSCtWp9Mro,ChIJ76SctAp-hYAR1NT6zaLlyBI,,,,,,,,,,,,,,
UCSF Benioff Children's Hospital - Oakland Outpatient,ChIJt02M0Ap-hYARjLc1BEj1J8w,ChIJt02M0Ap-hYARjLc1BEj1J8w,ChIJH6MLwQp-hYAREF-jlarFMzc,ChIJAdR-ELmAj4ARm2j_2G4nGEc,,,,,,,,,,,,,,,,,
UCSF Benioff Children's Hospital,ChIJH6MLwQp-hYAREF-jlarFMzc,ChIJH6MLwQp-hYAREF-jlarFMzc,ChIJJegV7zOHhYARcLDU3eS58jE,ChIJcagtA1pghYARhqYN2_IbxdI,ChIJH6MLwQp-hYARMOSCtWp9Mro,ChIJfyx2v-B9hYARO1CxZGp-oCg,ChIJH6MLwQp-hYARL0JncAV0TT4,ChIJH6MLwQp-hYAREj_zu-qJ8AI,ChIJ76SctAp-hYAR1NT6zaLlyBI,ChIJH6MLwQp-hYAREkBf14bICsM,ChIJH6MLwQp-hYARlXGqQWakCyY,ChIJT1XtKyl_j4ARjUKyxwPdaYU,ChIJt02M0Ap-hYARjLc1BEj1J8w,ChIJH6MLwQp-hYARcaJ30gzGFmA,ChIJhehU0XR-hYARZIbUyV8w2ek,ChIJt02M0Ap-hYARODRX9E3OQqs,ChIJH6MLwQp-hYARVKXlSO9iaOY,ChIJH6MLwQp-hYARD_yHnPZLex0,ChIJbxqFGa2Aj4ARp1qzDRwq8zQ,ChIJH6MLwQp-hYARYsTaTEmSXF8,ChIJt02M0Ap-hYARHRMTPrJ_6yI
UCSF Balance and Falls Center,ChIJJSKI58mAhYARqUSp_GaLX_s,ChIJJSKI58mAhYARqUSp_GaLX_s,,,,,,,,,,,,,,,,,,,
UCSF Bakar Cancer Hospital,ChIJRdy5mMh_j4ARTwSbZVVzR0A,ChIJRdy5mMh_j4ARTwSbZVVzR0A,,,,,,,,,,,,,,,,,,,
UCSD Medical Center,ChIJb9IXHdoG3IARYVL4U5OQ7y8,ChIJb9IXHdoG3IARYVL4U5OQ7y8,ChIJBTt3jdkG3IARV1r5X9kvyv8,ChIJ93bF_rcH3IARl7OQOIoD5NI,ChIJjXUvhcUG3IARvp_8FKU6FRY,ChIJ19C1PtZU2YARoB1ec6RBNoA,ChIJkb4eP9ZU2YARJWEsRQSzU5A,ChIJBTt3jdkG3IARmT91WSBT2Vk,ChIJz2HF79kG3IAR9Xp_9Sil2dA,ChIJ1abLbC4H3IARLr6OELgH3_w,ChIJXwv2O9ZU2YAReSOzFySq6a4,ChIJYQIObs4G3IARP4DhdpYwolk,ChIJz2HF79kG3IARDEvYle06j-0,ChIJH_Wv4dkG3IARC9WV95SOKWc,ChIJm1IklZlw44kRENEZvJgIuBc,ChIJv6SpINkG3IAR3p3IM9DlVoE,ChIJnzHtUgAH3IARJRuVQuudFSU,ChIJJxni4tlU2YARI-K_ejffcxQ,ChIJq2eCSwH324ARr-86KxW1pn0,ChIJe3larqIA3IARhVvWbaN6LSI,ChIJUweYY88G3IARWa2de3mQ1s0
UCSD Jacobs Medical Center,ChIJb9IXHdoG3IARYVL4U5OQ7y8,ChIJb9IXHdoG3IARYVL4U5OQ7y8,,,,,,,,,,,,,,,,,,,
UCSD Health Medical Offices South,ChIJLT3bVtZU2YARCt5RQcXMHD0,ChIJLT3bVtZU2YARCt5RQcXMHD0,,,,,,,,,,,,,,,,,,,
UCSD,ChIJT69MQcQG3IARpz6Rifyqtu8,ChIJT69MQcQG3IARpz6Rifyqtu8,,,,,,,,,,,,,,,,,,,
UCLA Stein Eye Institute,ChIJ41dPTYa8woAR80eTwsVw8iw,ChIJ41dPTYa8woAR80eTwsVw8iw,ChIJAQAQ30q7woARvggAqg-kvws,ChIJqfpkmIa8woAR14TBO5qVoUA,ChIJdZzeloa8woAROfgkmdkbn90,ChIJK3IOwYa8woARa2nMfVSJpus,,,,,,,,,,,,,,,
UCLA Stein Eye Center Santa Monica,ChIJAQAQ30q7woARvggAqg-kvws,ChIJAQAQ30q7woARvggAqg-kvws,,,,,,,,,,,,,,,,,,,
UCLA Santa Monica Pulmonary,ChIJ61a6xaOlwoARpU1EGiGqS2U,ChIJ61a6xaOlwoARpU1EGiGqS2U,,,,,,,,,,,,,,,,,,,
UCLA Santa Monica Parkside Family Medicin,ChIJg4SeFEi7woARGgsGXttR_Bk,ChIJg4SeFEi7woARGgsGXttR_Bk,,,,,,,,,,,,,,,,,,,
UCLA Santa Monica Orthopaedic Surgery,ChIJG6fFUjW7woARrd6hMKzbico,ChIJG6fFUjW7woARrd6hMKzbico,,,,,,,,,,,,,,,,,,,
UCLA Santa Monica Internal Medicine Consultants,ChIJAQDAGDa7woARY4ITSWPz7jk,ChIJAQDAGDa7woARY4ITSWPz7jk,ChIJKdeUWzW7woARyLgcuvglsC8,,,,,,,,,,,,,,,,,,
UCLA Ronald Reagan Medical Center,ChIJZQ9c8IW8woARA7ZLKfVusSg,ChIJZQ9c8IW8woARA7ZLKfVusSg,,,,,,,,,,,,,,,,,,,
UCLA Michigan Operations Center,ChIJh5SHtTu7woARTr91JGGWkJk,ChIJh5SHtTu7woARTr91JGGWkJk,,,,,,,,,,,,,,,,,,,
UCLA Medical Center,ChIJZQ9c8IW8woARA7ZLKfVusSg,ChIJZQ9c8IW8woARA7ZLKfVusSg,ChIJXZdyUDW7woAR8_MYJy98sXw,ChIJMYX43oa8woARaXsykV7NN6Q,ChIJmcgprrOdwoARy9-7nHbZBtY,ChIJyynaEbOdwoAR8X9lxr3bzos,ChIJ01_-UIG8woARyi4LjLtnlRE,ChIJ4STUJIS8woARPvv-Kvb6RIU,ChIJpcKsrsqkwoARbARu7lX1QUU,ChIJMbpiz4W8woARcxRv7wykGpY,ChIJIZBX1e3HwoARZn4UnJ4-JUc,ChIJZQ9c8IW8woARN0gTXFiTqSU,ChIJ_THvssqkwoARPOPOgo50nak,ChIJAQDwKIS8woARuGCWAZjmod4,ChIJweyzA4e8woAR3mCMJNNxwcw,ChIJi8IFIYS8woAR8GBuuFsQPwg,ChIJ8TrlxYW8woARSoCMvScZwjM,ChIJLYcOBNPAwoARF_Bn6729VcE,ChIJ0xmP9Ue9woAR1qn4kSWnsTg,ChIJJ3301p29woAR0D8qE0mFjGo,
UCLA Health Westwood Rehabilitation Services,ChIJ07CXEYO8woARzS2CkSgiIKY,ChIJ07CXEYO8woARzS2CkSgiIKY,,,,,,,,,,,,,,,,,,,
UCLA Health Torrance Specialty Care,ChIJZfxKLx5L3YARa1bw8CmXsBc,ChIJZfxKLx5L3YARa1bw8CmXsBc,ChIJkfXOix5L3YARzBv-uVDHl3k,,,,,,,,,,,,,,,,,,
UCLA Health Thousand Oaks,ChIJ4Wt947U66IARpKq79h94F_c,ChIJ4Wt947U66IARpKq79h94F_c,ChIJ4WhuGOYl6IARyiHPO46Q7JE,ChIJMSWk5LU66IARlynZOSk0LLM,ChIJf9_LFpcl6IARclZWLyGhZNk,ChIJ_3Zp7_Ik6IARFYzlemkggT0,ChIJW3PO4Mwl6IARX46-KPpZ160,ChIJAQBAYmsw6IARqr56dK1uLcA,,,,,,,,,,,,,
UCLA Health North Hollywood Imaging and Interventional Center,ChIJP_cggZu_woARCTWwKZXH3Ko,ChIJP_cggZu_woARCTWwKZXH3Ko,,,,,,,,,,,,,,,,,,,
UCLA Health Montecito Primary & Specialty Care,ChIJCzu6S0ET6YAR6cTisRvSQ-g,ChIJCzu6S0ET6YAR6cTisRvSQ-g,,,,,,,,,,,,,,,,,,,
UCLA Health Downtown Los Angeles Cancer Care,ChIJK2bjPF_HwoAR7Z5t9gVMUAY,ChIJK2bjPF_HwoAR7Z5t9gVMUAY,,,,,,,,,,,,,,,,,,,
UCLA Health Burbank Cardiology,ChIJVVWVvsS_woARMzbn-Az8H3s,ChIJVVWVvsS_woARMzbn-Az8H3s,,,,,,,,,,,,,,,,,,,
UCLA Health,ChIJocqGkiGcwoAR4Gc4OvvxyvQ,ChIJocqGkiGcwoAR4Gc4OvvxyvQ,ChIJIZBX1e3HwoARZn4UnJ4-JUc,ChIJa8_FWXzDwoARHjjMqTdnlKs,ChIJQ0eMwDy-woARE7uMxSxbdM8,ChIJZQ9c8IW8woARA7ZLKfVusSg,ChIJ4Wt947U66IARpKq79h94F_c,ChIJXZdyUDW7woAR8_MYJy98sXw,ChIJmcgprrOdwoARy9-7nHbZBtY,ChIJHW-IfIy3woAREUC92XDMaDI,ChIJDzG_FcqkwoARmaopzhRVumY,ChIJg6rCPki7woARv-t9mCntGUI,ChIJxU1XEx6HwoARG3j0jJfAdT0,ChIJi2-gEH67woAR0wuxUtSTe0I,ChIJr0ZZ3DK-woARg5nY4gC2rkM,ChIJq3VUGJe0woARF8L2nUtcZKE,ChIJPZcL3DK-woARECWxgy2z_U8,ChIJAQDwKIS8woARuGCWAZjmod4,ChIJe0iICgQV6YAR8z6-Pm1WAzc,ChIJORyL8iwh6IAR8QeilH0HvjE,ChIJYUejPfpK3YARaGTi9fI5BAc
UCLA Doheny Eye Center Pasadena,ChIJq6paUXzDwoARyDpb7YDtZvw,ChIJq6paUXzDwoARyDpb7YDtZvw,,,,,,,,,,,,,,,,,,,
UCLA Beverly Hills Cancer Care,ChIJVVWVuE-5woARQu4OCcuHrok,ChIJVVWVuE-5woARQu4OCcuHrok,,,,,,,,,,,,,,,,,,,
UCLA 300 Medical Plaza,ChIJJ3301p29woAR0D8qE0mFjGo,ChIJJ3301p29woAR0D8qE0mFjGo,,,,,,,,,,,,,,,,,,,
UCLA 100 Medical Plaza,ChIJUZf8jom9woARhrLucUkR8Hc,ChIJUZf8jom9woARhrLucUkR8Hc,,,,,,,,,,,,,,,,,,,
UCLA - Peninsula Pulmonary Med Center,ChIJqVmXhh5L3YAR-Q9ClV68KW4,ChIJqVmXhh5L3YAR-Q9ClV68KW4,ChIJ__9viR5L3YARgzqwFS-zIuY,,,,,,,,,,,,,,,,,,
UCLA,ChIJZQ9c8IW8woARN0gTXFiTqSU,ChIJZQ9c8IW8woARN0gTXFiTqSU,,,,,,,,,,,,,,,,,,,
UCI Medical Center,ChIJTdRdh4jX3IARmQnCUSgY_Hk,ChIJTdRdh4jX3IARmQnCUSgY_Hk,,,,,,,,,,,,,,,,,,,
UCI Health Beckman Laser Institute & Medical Clinic,ChIJldq4wxbe3IARRqnI7eMd6CM,ChIJldq4wxbe3IARRqnI7eMd6CM,,,,,,,,,,,,,,,,,,,
UCI Gottschalk Medical Plaza,ChIJ4exlSxTe3IAR6HrvLaVHS-Y,ChIJ4exlSxTe3IAR6HrvLaVHS-Y,,,,,,,,,,,,,,,,,,,
UCI,ChIJkb-SJQ7e3IAR7LfattDF-3k,ChIJkb-SJQ7e3IAR7LfattDF-3k,ChIJTdRdh4jX3IARmQnCUSgY_Hk,ChIJq6qq2nge0oURB8ufHWmmRUI,ChIJXSo2emfe3IARjdmyjJQKfao,ChIJ2cvmjg3e3IARkv-xdVc6plQ,ChIJC2-1kgje3IARrCdfMb6Ncgo,ChIJM1UBjw3e3IARzUOfRD4KHNA,ChIJa5JBDGcn3YARWjbQ32NIQKo,ChIJe2TC1Q7e3IARbLlxY-1imDE,ChIJeTukmgje3IARTqugxCM37hY,ChIJaSCb9A3e3IARK7gseUD0ufI,ChIJA6a0kxbe3IARYHsFwbohK00,ChIJAQ8fkw7e3IARCMn1WEaUTwM,ChIJVVWVwAje3IARqqzQgIeuMws,ChIJy79OT4Xf3IARyLs9BbmGSRM,ChIJdb_c1Aje3IARXvbWmxHPgVI,ChIJR-dlNQ1uzYgR6lwjWVLRqmc,ChIJ3Wyw9Q3e3IARBY0SBz-6C3Y,ChIJyyuM5Bfe3IARhIWF7Xy0Z_E,ChIJTcdv5uUy3YAR9DczDLHr32Y
UCHealth University of Colorado Hospital,ChIJDdDNZ7N8bIcRPAclTWgJig0,ChIJDdDNZ7N8bIcRPAclTWgJig0,,,,,,,,,,,,,,,,,,,
UCHealth Spine Center - Anschutz Medical Campus,ChIJGahWqk5jbIcRUHe-u2vlOMU,ChIJGahWqk5jbIcRUHe-u2vlOMU,,,,,,,,,,,,,,,,,,,
UCHealth Orthopedics Clinic,ChIJGahWqk5jbIcRjOYJ-uAYndc,ChIJGahWqk5jbIcRjOYJ-uAYndc,ChIJf9-UUKtFE4cRjhm7eaZwMYk,ChIJBduOZBtME4cRUseuicGoKjE,ChIJjQ-w__OFbIcR6giHdmGBHNE,ChIJu1HWhol_bIcRCdR2YxuT7z8,ChIJww_PrftPE4cR9bSOYDuSbYY,ChIJX2k2EopSaYcRRU_WKQQBMWg,ChIJEfTMFmD5a4cRlpOkwGRszWc,ChIJoejzkRikbocRoB7leayIEgw,ChIJZ5Slfgp-bIcR0kEELszoWPY,ChIJq_OiVMpuQocR7mRca_cYhAk,ChIJJS-DYxh1bIcRgEhDu490ibU,ChIJbeistY2DbIcR7byu3M49BYE,ChIJ34HE4aRJE4cRXEtAvd2hItY,ChIJh98t3ZazQYgRztzWJMEDvUE,ChIJXwPuyfiGbIcREmYQF469w58,ChIJC7x0mH9TQIgRf9CEKLWd3kc,ChIJcyKMGNOFbIcRI1UD-SShzVs,ChIJUelBYTZNE4cRzRKwGWcTbWg,
UCHealth Neurosciences Center - Anschutz Medical Campus,ChIJGahWqk5jbIcR_Hjm6iOdZig,ChIJGahWqk5jbIcR_Hjm6iOdZig,,,,,,,,,,,,,,,,,,,
UCHealth Mountain Crest Behavioral Health Center - Fort Collins,ChIJ950Huk2zbocR7hExKw6xTQQ,ChIJ950Huk2zbocR7hExKw6xTQQ,,,,,,,,,,,,,,,,,,,
UCHealth Memorial Hospital North,ChIJU6xBhwhME4cRVmNp5DKLyUM,ChIJU6xBhwhME4cRVmNp5DKLyUM,,,,,,,,,,,,,,,,,,,
UCHealth Lone Tree Medical Center,ChIJn7uyW6aFbIcRKKzaiRd3H0c,ChIJn7uyW6aFbIcRKKzaiRd3H0c,,,,,,,,,,,,,,,,,,,
UCHealth Highlands Ranch Hospital,ChIJi4BWv5qBbIcRmRax9b6cmKc,ChIJi4BWv5qBbIcRmRax9b6cmKc,,,,,,,,,,,,,,,,,,,
UCHealth Heart and Vascular Center - Anschutz Medical Campus,ChIJreAyZrN8bIcRUJRGcdsuK54,ChIJreAyZrN8bIcRUJRGcdsuK54,,,,,,,,,,,,,,,,,,,
UCHealth Digestive Health Center,ChIJua5drk5jbIcR3qumASN_O24,ChIJua5drk5jbIcR3qumASN_O24,,,,,,,,,,,,,,,,,,,
UCHealth Boulder Health Center,ChIJ-WYVJfHta4cRXjTPc8vHwB8,ChIJ-WYVJfHta4cRXjTPc8vHwB8,,,,,,,,,,,,,,,,,,,
UCHealth Bone Marrow Transplant Clinic - Anschutz Medical Campus,ChIJ3Z8erE5jbIcRwEzXdoRAwD8,ChIJ3Z8erE5jbIcRwEzXdoRAwD8,,,,,,,,,,,,,,,,,,,
UCHealth Anschutz Outpatient Pavilion - Anschutz Medical Campus,ChIJQcuM5EtjbIcR2uhbQfja65M,ChIJQcuM5EtjbIcR2uhbQfja65M,,,,,,,,,,,,,,,,,,,
UCHealth,ChIJDdDNZ7N8bIcRPAclTWgJig0,ChIJDdDNZ7N8bIcRPAclTWgJig0,ChIJ97sOY5FIE4cR5KofbVPIqhU,ChIJN6tAU350bIcRhbGAqIYq6NE,ChIJa-CFG3pEE4cRt1U8NLlQpoI,ChIJ397HG9dPE4cRUbW3Ty3L5Y0,ChIJLcNT_3JFE4cRmGQ9W8CdxbQ,ChIJgUGFCzRNE4cR3fjNIlBI7pY,ChIJP1grXNuZbIcRNtCM2KuGW2U,ChIJ1cCTEGD5a4cRLCXqf3VALQc,ChIJ07E0_xKtbocRw-jMh1QbEhc,ChIJi4BWv5qBbIcRmRax9b6cmKc,ChIJQbxUxlz4a4cRyR0VlaN-Flg,ChIJPZITDIpSaYcR5t-osHXakV8,ChIJCyeO861MaYcRfSklZsZXosg,ChIJZWO3ceBKaYcR0H5vrz0tGww,ChIJk9VHJJh-bIcRfVFgTBjPHXA,ChIJU6xBhwhME4cRVmNp5DKLyUM,ChIJUw4_s4SnbocRC3-Ly5RJZoQ,ChIJ8e4dywsGbIcRV5alALzndec,ChIJ5c_cq42DbIcRJ_J3DHyv3es
UCD Medical Center,ChIJA4rq2nzQmoARuoD93mLjgHs,ChIJA4rq2nzQmoARuoD93mLjgHs,,,,,,,,,,,,,,,,,,,
UCD,ChIJP_qJdH_T6oARNIN-CCS7v-w,ChIJP_qJdH_T6oARNIN-CCS7v-w,,,,,,,,,,,,,,,,,,,
UCAN Visiting Nurses,ChIJlUEluYnND4gRYBkY0I7RKRg,ChIJlUEluYnND4gRYBkY0I7RKRg,ChIJfeLwvoUYxFQReCHp8Z-evn8,ChIJ9Q69Son6MIgRIyijcXNy3J8,ChIJN6NwrMKzQYgRzELfYJUT-cQ,ChIJ3VwZaPusGYgRwFAoWfbMZdg,ChIJzdZPtP7DyIAR1Z6ijLufWNg,ChIJiYgerr8y34cRZetXGrDUCHw,ChIJ2zi10LyvPIgRG7KLxLu9xFg,ChIJl0jT_anzk4cRG-C9R4TX91E,ChIJdS8hIlPND4gRdRrfDEAaTc0,ChIJLzIIRa7e3IAReJwZnbMIkp4,ChIJW2BQrIUT6YARwqMMMGwZi6A,ChIJUyA01WJT5YcRtz2WIMhWMYI,,,,,,,
UC San Diego Health,ChIJ1abLbC4H3IARLr6OELgH3_w,ChIJ1abLbC4H3IARLr6OELgH3_w,ChIJb9IXHdoG3IARYVL4U5OQ7y8,ChIJe3larqIA3IARhVvWbaN6LSI,ChIJLT3bVtZU2YARCt5RQcXMHD0,ChIJ93bF_rcH3IARl7OQOIoD5NI,ChIJIQOsP1z324ARv5KIZAxltRo,ChIJYQIObs4G3IARP4DhdpYwolk,ChIJXwv2O9ZU2YAReSOzFySq6a4,ChIJE5-fqJ8J3IAR-NPmt1Gi9iI,ChIJXQt5X6j324ARqtorv8fR2tU,ChIJ4e5qLFZT2YARFjFYKGr6H78,ChIJ19C1PtZU2YARoB1ec6RBNoA,ChIJjXUvhcUG3IARvp_8FKU6FRY,ChIJBaDzvS4H3IARzlmnvnmp0r8,ChIJ44LBxQVT2YAR1KFsqQ7juI0,ChIJJxni4tlU2YAR_cAo0vEEZo0,ChIJz2HF79kG3IAR9Xp_9Sil2dA,ChIJmxNtCxkH3IARzWdUUC396JE,ChIJS0Xeby4H3IAR3LfaJPixGIQ,ChIJ1abLbC4H3IARgtNgKt4b6as
UC Health Anschutz Medical Center,ChIJQcuM5EtjbIcR2uhbQfja65M,ChIJQcuM5EtjbIcR2uhbQfja65M,ChIJRxTsdkxjbIcRLZGSzV3fnEw,ChIJX3u6ao5jbIcRoeybaSi2ktc,ChIJq2qWDVJjbIcReu5_-Gkib18,ChIJDdDNZ7N8bIcRPAclTWgJig0,ChIJGXo4rk5jbIcR39got9Zs9IE,ChIJ3Z8erE5jbIcRwHPaRMQ2c70,ChIJMw8um-1jbIcRXYGL6VJMnP8,,,,,,,,,,,,
UC Health,ChIJV9uyVw5aQIgR8jb4jSsitTA,ChIJV9uyVw5aQIgR8jb4jSsitTA,ChIJDdDNZ7N8bIcRPAclTWgJig0,ChIJN6tAU350bIcRhbGAqIYq6NE,ChIJ1cCTEGD5a4cRLCXqf3VALQc,ChIJj5TS35mzQYgRmumaPU3E0sw,ChIJi2rNDb2zQYgR39RIKnaokQo,ChIJLcNT_3JFE4cRmGQ9W8CdxbQ,ChIJ07E0_xKtbocRw-jMh1QbEhc,ChIJPZITDIpSaYcR5t-osHXakV8,ChIJUw4_s4SnbocRC3-Ly5RJZoQ,ChIJV5Sco5ezQYgRl6xuoSxbRcs,ChIJAVBiLdiJbIcR2GN9O3qLVPM,ChIJZWO3ceBKaYcR0H5vrz0tGww,ChIJ5VJWMO6DbIcRnzVDV0FLaII,ChIJU6xBhwhME4cRVmNp5DKLyUM,ChIJi4BWv5qBbIcRmRax9b6cmKc,ChIJQbxUxlz4a4cRyR0VlaN-Flg,ChIJzxRXtNutbocRCs1Pa5H3yEg,ChIJzdESYH5TQIgRGLMScEB48lc,ChIJIysa-rmLa4cRwPL1l2PL_2s
UC Davis Spine Center,ChIJZeg3DqPQmoARJn-gEFKUvjk,ChIJZeg3DqPQmoARJn-gEFKUvjk,,,,,,,,,,,,,,,,,,,
UC Davis Medical Center,ChIJA4rq2nzQmoARuoD93mLjgHs,ChIJA4rq2nzQmoARuoD93mLjgHs,,,,,,,,,,,,,,,,,,,
UC Davis Glassrock Building,ChIJxcdAF3vQmoAROuWYCdigAyc,ChIJxcdAF3vQmoAROuWYCdigAyc,,,,,,,,,,,,,,,,,,,
UC Davis Cancer Center,ChIJSZRo7XvQmoARmY31xco-Wi0,ChIJSZRo7XvQmoARmY31xco-Wi0,,,,,,,,,,,,,,,,,,,
UC Davis,ChIJP_qJdH_T6oARNIN-CCS7v-w,ChIJP_qJdH_T6oARNIN-CCS7v-w,,,,,,,,,,,,,,,,,,,
U.S. Senator Max Baucus,ChIJ1zqugivMXVMRyQLreLBrzBM,ChIJ1zqugivMXVMRyQLreLBrzBM,ChIJFwx5VVdERVMRqZ_PTTflvsI,ChIJR_YZmDB7SFMRo6pTZwLuAGk,,,,,,,,,,,,,,,,,
"U.S. Department of Veterans Affairs, Domiciliary Care Program",ChIJHZZidcaXyFYRTHchbxfD6GQ,ChIJHZZidcaXyFYRTHchbxfD6GQ,,,,,,,,,,,,,,,,,,,
U.S. Department of Veterans Affairs - Pacific Islands Health Care System,ChIJI0EzicNuAHwRmPB4D_smLS8,ChIJI0EzicNuAHwRmPB4D_smLS8,,,,,,,,,,,,,,,,,,,
